Unnamed: 0,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,Pari,Press,id,X,SetLA
13,26.0,0.288,1740.0,3.23,1.19,6.0,0.5,2.25,24.82,25.14,25.21,1999.69,1935.33,14.427,20.746,44.45,63.92,300.2,1799.0,96.93,GR_Bpap_7,,
1,10.6,0.11,209.0,1.59,1.44,6.0,0.5,2.25,23.42,25.21,22.54,399.04,376.68,15.043,18.165,50.96,61.34,299.6,1800.0,97.66,Guelph_Fnig_3,,
2,6.6,0.0944,164.0,1.38,1.45,6.0,0.5,2.25,23.09,24.99,22.15,299.62,285.61,15.029,17.737,51.92,61.1,299.6,1801.0,97.66,Guelph_Fnig_3,,
3,3.62,0.0839,117.0,1.24,1.46,6.0,0.5,2.25,23.03,24.9,22.15,199.42,191.69,14.958,17.399,51.71,60.16,299.6,1801.0,97.66,Guelph_Fnig_3,,
4,0.9,0.0713,74.9,1.07,1.47,6.0,0.5,2.25,23.17,24.78,22.58,99.74,97.73,14.937,17.042,51.2,58.42,299.6,1801.0,97.65,Guelph_Fnig_3,,
5,0.213,0.0536,66.3,0.929,1.69,6.0,0.5,2.25,23.44,25.73,22.57,75.39,74.82,14.887,16.717,50.19,56.37,299.6,1800.0,97.67,Guelph_Fnig_3,,
6,5.75,0.0508,197.0,0.801,1.54,6.0,0.5,2.25,23.17,24.83,22.55,401.12,388.99,14.925,16.503,51.27,56.6,299.6,1801.0,97.66,Guelph_Fnig_3,,
7,5.42,0.0487,199.0,0.782,1.56,6.0,0.5,2.25,23.25,24.93,22.55,398.95,387.49,14.871,16.412,50.74,56.0,299.6,1801.0,97.66,Guelph_Fnig_3,,
8,8.07,0.0446,278.0,0.729,1.59,6.0,0.5,2.25,23.22,24.98,22.34,600.67,583.66,14.837,16.274,50.68,55.59,299.6,1801.0,97.65,Guelph_Fnig_3,,
9,9.68,0.0401,372.0,0.659,1.59,6.0,0.5,2.25,23.15,24.95,22.35,800.14,779.73,14.836,16.134,50.93,55.38,299.6,1801.0,97.65,Guelph_Fnig_3,,
10,11.8,0.0369,437.0,0.612,1.6,6.0,0.5,2.25,23.15,24.97,22.35,1000.12,975.27,14.867,16.073,51.07,55.16,299.6,1800.0,97.64,Guelph_Fnig_3,,
11,13.6,0.0345,510.0,0.577,1.62,6.0,0.5,2.25,23.16,25.0,22.35,1200.29,1171.69,14.877,16.013,51.03,54.93,299.6,1800.0,97.64,Guelph_Fnig_3,,
12,16.1,0.033,649.0,0.553,1.62,6.0,0.5,2.25,23.16,24.99,22.35,1500.31,1466.46,14.894,15.984,51.08,54.81,299.6,1800.0,97.64,Guelph_Fnig_3,,
13,19.5,0.03,867.0,0.503,1.62,6.0,0.5,2.25,23.16,24.97,22.35,1998.19,1957.19,14.948,15.938,51.33,54.66,299.6,1800.0,97.64,Guelph_Fnig_3,,
1,16.34748161,0.338228969,270.5615955,3.566607498,1.165492268,6.0,0.5,2.25,24.35673904,24.95901299,23.87602234,399.226532,363.8886414,13.33680725,20.33432579,43.36142731,65.57674408,299.5990295,1800.139282,98.67176056,SEPAC_Ecan_5,,
2,12.41139392,0.332190674,201.1729757,3.548212613,1.177709301,6.0,0.5,2.25,24.19813347,25.01546097,23.53179932,299.8716125,273.0744934,13.35781288,20.31951904,43.84024811,66.15193939,299.5916138,1800.455444,98.66869354,SEPAC_Ecan_5,,
3,7.756466396,0.33046059,136.8177046,3.479151373,1.160131765,6.0,0.5,2.25,24.03062057,24.93699646,23.31778717,198.9221954,182.1193085,13.52108765,20.34703636,44.91462326,66.9074707,299.5944824,1800.139648,98.66900635,SEPAC_Ecan_5,,
4,2.916423313,0.333223289,76.38737736,3.452377936,1.142941548,6.0,0.5,2.25,23.56827736,24.87226486,22.47974586,100.2442093,93.75566101,13.62459373,20.3972187,46.52202606,68.95508575,299.6143188,1799.67041,98.67040253,SEPAC_Ecan_5,,
5,0.170473778,0.348900192,47.41784585,3.465819669,1.102582339,6.0,0.5,2.25,23.68450165,24.7362175,22.91530609,49.85569,49.17292023,13.74799824,20.54690552,46.6257019,68.99302673,299.5723572,1798.770386,98.67337036,SEPAC_Ecan_5,,
6,15.72343758,0.317654092,270.0621649,3.323838889,1.147343569,6.0,0.5,2.25,23.87843513,24.90811539,23.12275887,398.710022,364.7905273,13.89941406,20.42049599,46.56967545,67.77599335,299.5789185,1799.670532,98.67327118,SEPAC_Ecan_5,,
7,16.17482475,0.31357842,266.7916024,3.365727656,1.175021944,6.0,0.5,2.25,23.88869286,24.98478889,23.12438965,400.1014404,365.2452698,13.68300438,20.28697205,45.38228607,67.29124451,299.5878296,1799.631104,98.67284393,SEPAC_Ecan_5,,
8,21.06503968,0.267731771,404.2147256,3.000675624,1.20536478,6.0,0.5,2.25,23.57614136,24.92228127,22.72482109,597.8873291,552.3793335,13.96929646,19.85960388,47.62140656,67.12490845,299.5853882,1799.505371,98.67314148,SEPAC_Ecan_5,,
9,24.30175713,0.234938679,551.1904282,2.756045561,1.245507287,6.0,0.5,2.25,23.58008003,24.91608238,22.73704147,797.5192871,744.7387695,14.02805042,19.44036102,47.77409363,65.69259644,299.5911255,1798.814819,98.67598724,SEPAC_Ecan_5,,
10,27.58305848,0.225006801,710.709511,2.681541245,1.260551253,6.0,0.5,2.25,23.45241165,24.85082436,22.53699493,1001.032715,940.7380371,13.89540291,19.16299057,47.37508392,65.25852966,299.5855103,1798.931274,98.67754364,SEPAC_Ecan_5,,
11,28.97669893,0.201800458,868.0571647,2.512499638,1.3046196,6.0,0.5,2.25,23.4895401,24.95123482,22.52378082,1200.706177,1136.950317,13.97116756,18.9080677,47.46668625,64.24124908,299.5798645,1798.760742,98.67879486,SEPAC_Ecan_5,,
12,30.16765116,0.189498364,1131.620286,2.39572993,1.318204997,6.0,0.5,2.25,23.31100082,24.95019722,22.09002876,1499.798584,1432.508667,14.0603714,18.76825714,48.28638458,64.45559692,299.5951538,1799.716797,98.67958069,SEPAC_Ecan_5,,
13,30.61421523,0.184028372,1607.427503,2.256269912,1.276019776,6.0,0.5,2.25,22.83932686,24.61583328,21.55591583,1999.391235,1929.357178,14.12607956,18.5611515,49.91601181,65.59117889,299.5745239,1800.432007,98.67686462,SEPAC_Ecan_5,,
1,4.06,0.0327,184.0,0.435,1.29,6.0,0.5,2.25,21.99,25.12,21.1,400.1,391.64,18.69,19.544,69.05,72.14,300.2,1800.0,97.88,MMSF_Uame_1,,
2,2.6,0.0315,156.0,0.407,1.25,6.0,0.5,2.25,21.84,24.91,21.11,299.7,294.26,18.772,19.57,70.01,72.9,300.2,1801.0,97.88,MMSF_Uame_1,,
3,1.47,0.0334,123.0,0.423,1.23,6.0,0.5,2.25,21.91,24.84,21.31,201.2,198.08,18.808,19.638,69.84,72.85,300.2,1800.0,97.88,MMSF_Uame_1,,
4,0.174,0.0355,89.0,0.453,1.23,6.0,0.5,2.25,22.07,24.95,21.51,99.31,98.88,18.89,19.777,69.48,72.65,300.2,1800.0,97.88,MMSF_Uame_1,,
5,-0.442,0.0411,67.8,0.52,1.23,6.0,0.5,2.25,22.1,25.0,21.51,50.66,51.49,18.92,19.938,69.44,73.11,300.2,1799.0,97.87,MMSF_Uame_1,,
6,5.03,0.0462,207.0,0.571,1.2,6.0,0.5,2.25,22.1,24.97,21.5,400.85,390.35,19.019,20.138,69.82,73.84,300.2,1800.0,97.87,MMSF_Uame_1,,
7,5.15,0.0487,210.0,0.595,1.19,6.0,0.5,2.25,22.09,24.93,21.5,399.29,388.53,19.041,20.205,69.93,74.13,300.2,1800.0,97.87,MMSF_Uame_1,,
8,7.82,0.047,302.0,0.567,1.17,6.0,0.5,2.25,22.07,24.87,21.5,598.6,582.3,19.123,20.233,70.32,74.31,300.2,1800.0,97.87,MMSF_Uame_1,,
9,9.8,0.0423,391.0,0.522,1.2,6.0,0.5,2.25,22.09,24.95,21.51,799.76,779.36,19.131,20.153,70.19,73.94,300.2,1799.0,97.88,MMSF_Uame_1,,
10,10.9,0.0358,469.0,0.452,1.22,6.0,0.5,2.25,22.1,25.03,21.5,1000.39,977.73,19.157,20.042,70.22,73.47,300.2,1799.0,97.89,MMSF_Uame_1,,
11,12.1,0.032,546.0,0.405,1.22,6.0,0.5,2.25,22.09,24.98,21.5,1199.42,1174.34,19.156,19.949,70.3,73.21,300.2,1799.0,97.89,MMSF_Uame_1,,
12,14.0,0.0304,707.0,0.381,1.21,6.0,0.5,2.25,22.04,24.84,21.53,1500.29,1471.29,19.072,19.818,70.18,72.93,300.2,1800.0,97.9,MMSF_Uame_1,,
13,12.7,0.0213,981.0,0.281,1.27,6.0,0.5,2.25,22.21,25.01,21.7,2000.4,1973.85,18.98,19.532,69.15,71.17,300.2,1799.0,97.9,MMSF_Uame_1,,
1,5.11,0.0526,224.0,0.763,1.45,6.0,0.5,2.25,24.55,25.24,24.54,400.09,389.27,16.318,17.82,52.65,57.49,299.6,1799.0,99.87,Auburn_Iopa_4,,
2,3.84,0.0543,171.0,0.742,1.36,6.0,0.5,2.25,23.14,24.83,22.27,300.13,292.0,16.413,17.872,57.65,62.77,299.6,1800.0,99.87,Auburn_Iopa_4,,
3,2.45,0.0743,137.0,0.922,1.25,6.0,0.5,2.25,23.18,24.5,22.74,199.59,194.33,16.587,18.399,58.13,64.48,299.6,1800.0,99.87,Auburn_Iopa_4,,
4,0.712,0.0894,82.9,1.08,1.23,6.0,0.5,2.25,24.58,24.63,24.89,99.54,97.91,16.708,18.839,53.93,60.69,299.6,1800.0,99.87,Auburn_Iopa_4,,
5,-0.36,0.0935,55.7,1.17,1.27,6.0,0.5,2.25,24.15,24.95,23.92,49.85,50.45,16.783,19.074,55.57,63.02,299.6,1800.0,99.87,Auburn_Iopa_4,,
6,6.68,0.105,273.0,1.3,1.26,6.0,0.5,2.25,24.4,25.11,24.3,400.2,385.81,16.836,19.388,54.96,63.14,299.6,1800.0,99.87,Auburn_Iopa_4,,
7,7.05,0.113,274.0,1.36,1.23,6.0,0.5,2.25,24.35,25.02,24.32,399.5,384.32,16.891,19.565,55.31,63.9,299.6,1800.0,99.87,Auburn_Iopa_4,,
8,10.2,0.114,418.0,1.34,1.19,6.0,0.5,2.25,24.2,24.84,23.91,599.06,577.03,16.971,19.595,56.05,64.55,299.6,1799.0,99.87,Auburn_Iopa_4,,
9,12.4,0.102,558.0,1.25,1.25,6.0,0.5,2.25,23.91,25.08,23.51,800.06,773.25,17.04,19.502,57.26,65.38,299.6,1799.0,99.87,Auburn_Iopa_4,,
10,13.8,0.101,727.0,1.21,1.23,6.0,0.5,2.25,23.88,24.92,23.53,1000.48,970.57,17.038,19.421,57.24,65.25,299.6,1799.0,99.87,Auburn_Iopa_4,,
11,14.3,0.0932,894.0,1.13,1.22,6.0,0.5,2.25,23.75,24.88,23.33,1200.19,1168.93,17.149,19.36,58.18,65.54,299.6,1799.0,99.87,Auburn_Iopa_4,,
12,15.0,0.0872,1150.0,1.05,1.22,6.0,0.5,2.25,23.43,24.81,22.93,1499.05,1465.86,17.231,19.294,59.57,66.58,299.6,1799.0,99.87,Auburn_Iopa_4,,
13,15.3,0.0827,1620.0,1.0,1.22,6.0,0.5,2.25,23.54,24.82,23.14,1999.37,1964.72,17.309,19.274,59.46,66.09,299.6,1801.0,99.87,Auburn_Iopa_4,,
1,3.97,0.043,234.0,0.553,1.25,6.0,0.5,2.25,24.59,25.29,24.42,399.48,391.1,19.135,20.22,60.42,63.85,299.6,1801.0,98.06,Guelph_Asac_1,,
2,3.13,0.0393,159.0,0.497,1.23,6.0,0.5,2.25,23.36,25.16,22.73,299.38,292.82,19.246,20.221,65.55,68.8,299.6,1801.0,98.06,Guelph_Asac_1,,
3,1.95,0.0472,124.0,0.57,1.18,6.0,0.5,2.25,23.23,25.0,22.74,198.67,194.54,19.283,20.402,66.21,69.97,299.6,1801.0,98.06,Guelph_Asac_1,,
4,0.544,0.0567,81.9,0.661,1.14,6.0,0.5,2.25,23.21,24.91,22.74,100.5,99.28,19.324,20.621,66.46,70.82,299.6,1800.0,98.07,Guelph_Asac_1,,
5,-0.356,0.0695,58.0,0.784,1.11,6.0,0.5,2.25,23.21,24.9,22.74,49.95,50.59,19.379,20.916,66.65,71.84,299.6,1800.0,98.07,Guelph_Asac_1,,
6,7.14,0.0902,249.0,0.969,1.07,6.0,0.5,2.25,23.33,24.88,22.94,400.23,385.17,19.41,21.309,66.17,72.64,299.6,1800.0,98.08,Guelph_Asac_1,,
7,7.01,0.0905,251.0,0.973,1.07,6.0,0.5,2.25,23.46,24.93,23.14,399.54,384.74,19.479,21.386,65.99,72.34,299.6,1800.0,98.08,Guelph_Asac_1,,
8,10.2,0.0825,366.0,0.91,1.09,6.0,0.5,2.25,23.5,25.0,23.14,600.08,578.64,19.521,21.303,65.98,71.9,299.6,1799.0,98.08,Guelph_Asac_1,,
9,11.0,0.0549,438.0,0.654,1.17,6.0,0.5,2.25,23.52,25.13,23.14,801.2,778.1,19.514,20.796,65.79,70.11,299.6,1799.0,98.08,Guelph_Asac_1,,
10,12.0,0.0435,511.0,0.529,1.18,6.0,0.5,2.25,23.38,25.1,22.94,1000.63,975.49,19.525,20.562,66.36,69.88,299.6,1799.0,98.08,Guelph_Asac_1,,
11,12.8,0.0325,518.0,0.437,1.3,6.0,0.5,2.25,23.33,25.64,22.72,1201.16,1174.49,19.531,20.389,66.57,69.5,299.6,1799.0,98.08,Guelph_Asac_1,,
12,12.5,0.0306,789.0,0.356,1.13,6.0,0.5,2.25,23.15,24.66,23.22,1499.44,1473.31,19.571,20.27,67.49,69.89,299.6,1799.0,98.09,Guelph_Asac_1,,
13,13.4,0.018,748.0,0.252,1.35,6.0,0.5,2.25,23.15,25.69,21.99,2000.75,1973.01,19.544,20.039,67.3,69.02,299.6,1799.0,98.09,Guelph_Asac_1,,
1,7.3,0.0787,224.0,0.926,1.18,6.0,0.5,2.25,24.99,25.13,25.08,397.77,382.44,18.436,20.253,58.11,63.61,299.6,1800.0,99.83,Blandy_Mvir_5,,
2,5.71,0.0887,177.0,1.04,1.19,6.0,0.5,2.25,25.04,25.2,25.09,299.68,287.64,18.272,20.32,57.34,63.65,299.6,1800.0,99.83,Blandy_Mvir_5,,
3,3.57,0.0992,129.0,1.13,1.16,6.0,0.5,2.25,24.78,25.11,24.69,199.53,191.94,18.27,20.486,58.23,65.16,299.6,1801.0,99.83,Blandy_Mvir_5,,
4,0.947,0.121,82.9,1.29,1.09,6.0,0.5,2.25,24.86,24.94,24.9,99.71,97.56,18.26,20.79,57.94,65.82,299.6,1800.0,99.82,Blandy_Mvir_5,,
5,-0.509,0.145,55.4,1.48,1.06,6.0,0.5,2.25,24.71,24.93,24.7,49.55,50.42,18.235,21.137,58.38,67.5,299.6,1800.0,99.83,Blandy_Mvir_5,,
6,10.4,0.159,261.0,1.6,1.05,6.0,0.5,2.25,24.96,25.0,25.08,399.55,377.46,18.24,21.377,57.59,67.27,299.6,1801.0,99.83,Blandy_Mvir_5,,
7,10.4,0.151,256.0,1.56,1.07,6.0,0.5,2.25,24.99,25.04,25.08,399.98,377.98,18.164,21.216,57.2,66.63,299.6,1801.0,99.83,Blandy_Mvir_5,,
8,15.0,0.136,375.0,1.45,1.1,6.0,0.5,2.25,24.87,25.03,24.89,601.0,569.3,18.059,20.904,57.21,66.15,299.6,1800.0,99.82,Blandy_Mvir_5,,
9,17.8,0.11,483.0,1.24,1.15,6.0,0.5,2.25,24.87,25.04,24.89,800.1,762.65,17.988,20.426,56.92,64.64,299.6,1800.0,99.82,Blandy_Mvir_5,,
10,20.1,0.0956,594.0,1.11,1.18,6.0,0.5,2.25,24.86,25.05,24.89,1000.92,958.46,17.937,20.122,56.77,63.69,299.6,1800.0,99.81,Blandy_Mvir_5,,
11,21.8,0.083,702.0,1.01,1.23,6.0,0.5,2.25,25.0,25.14,25.08,1200.14,1154.19,17.862,19.842,56.07,62.28,299.6,1801.0,99.81,Blandy_Mvir_5,,
12,23.7,0.0743,903.0,0.921,1.24,6.0,0.5,2.25,24.88,25.11,24.89,1500.5,1450.45,17.79,19.598,56.23,61.95,299.6,1801.0,99.81,Blandy_Mvir_5,,
13,24.9,0.0659,1290.0,0.829,1.26,6.0,0.5,2.25,24.87,25.07,24.89,1998.93,1945.84,17.756,19.384,56.26,61.33,299.6,1800.0,99.81,Blandy_Mvir_5,,
1,2.17,0.0192,205.0,0.34,1.74,6.0,0.5,2.25,19.32,25.2,16.83,399.63,395.03,14.192,14.861,63.0,65.91,300.2,1800.0,99.78,Auburn_Qalb_2,,
2,1.39,0.02,178.0,0.339,1.66,6.0,0.5,2.25,18.78,24.84,16.27,298.85,295.88,14.236,14.903,65.37,68.37,300.2,1799.0,99.78,Auburn_Qalb_2,,
3,0.733,0.0245,145.0,0.409,1.64,6.0,0.5,2.25,19.66,24.82,17.99,199.56,197.93,14.283,15.088,62.1,65.51,300.2,1801.0,99.78,Auburn_Qalb_2,,
4,-0.0446,0.0263,99.2,0.449,1.68,6.0,0.5,2.25,19.92,25.08,18.18,99.22,99.22,14.3,15.183,61.19,64.89,300.2,1800.0,99.78,Auburn_Qalb_2,,
5,-0.461,0.0294,75.8,0.504,1.69,6.0,0.5,2.25,19.76,25.19,17.78,51.28,52.15,14.278,15.271,61.6,65.88,300.2,1799.0,99.77,Auburn_Qalb_2,,
6,3.4,0.0321,213.0,0.54,1.66,6.0,0.5,2.25,19.37,25.08,17.19,399.77,392.54,14.318,15.379,63.38,68.0,300.2,1800.0,99.78,Auburn_Qalb_2,,
7,3.4,0.0338,221.0,0.563,1.65,6.0,0.5,2.25,19.44,25.06,17.4,399.89,392.64,14.35,15.459,63.29,68.07,300.2,1800.0,99.77,Auburn_Qalb_2,,
8,5.77,0.0366,319.0,0.606,1.64,6.0,0.5,2.25,19.45,25.06,17.39,599.56,587.32,14.348,15.54,63.21,68.37,300.2,1799.0,99.77,Auburn_Qalb_2,,
9,7.09,0.0321,412.0,0.54,1.66,6.0,0.5,2.25,19.47,25.1,17.39,801.16,786.14,14.359,15.422,63.1,67.77,300.2,1799.0,99.78,Auburn_Qalb_2,,
10,7.16,0.0245,494.0,0.42,1.69,6.0,0.5,2.25,19.47,25.13,17.39,1000.7,985.56,14.391,15.219,63.23,66.87,300.2,1799.0,99.77,Auburn_Qalb_2,,
11,6.17,0.0178,604.0,0.306,1.69,6.0,0.5,2.25,19.33,25.03,17.19,1200.44,1187.38,14.406,15.009,63.86,66.54,300.2,1800.0,99.78,Auburn_Qalb_2,,
12,5.46,0.0119,721.0,0.208,1.71,6.0,0.5,2.25,19.16,25.07,16.73,1500.91,1489.39,14.458,14.866,64.75,66.58,300.2,1800.0,99.77,Auburn_Qalb_2,,
13,5.34,0.01,1090.0,0.176,1.72,6.0,0.5,2.25,19.23,25.12,17.0,2000.89,1989.52,14.504,14.851,64.69,66.23,300.2,1800.0,99.77,Auburn_Qalb_2,,
1,40.6,0.363,109.0,3.61,1.1,6.0,0.5,2.25,22.41,25.53,20.99,400.29,316.79,15.239,22.287,54.82,80.18,300.1,1800.0,97.92,KBS_Zmay_10,,
2,35.0,0.433,75.4,3.65,0.954,6.0,0.5,2.25,22.33,25.48,20.92,300.18,228.47,16.556,23.67,59.86,85.59,300.1,1800.0,97.93,KBS_Zmay_10,,
3,26.5,0.482,41.7,3.51,0.839,6.0,0.5,2.25,22.13,25.32,20.72,201.33,147.22,17.685,24.522,64.74,89.77,300.1,1799.0,97.93,KBS_Zmay_10,,
4,13.5,0.476,17.9,3.31,0.802,6.0,0.5,2.25,21.91,25.07,20.49,99.8,72.28,17.968,24.42,66.65,90.6,300.1,1800.0,97.93,KBS_Zmay_10,,
5,6.93,0.457,7.66,3.1,0.777,6.0,0.5,2.25,21.77,24.94,20.37,50.55,36.46,18.374,24.414,69.05,91.39,300.1,1799.0,97.94,KBS_Zmay_10,,
6,0.135,0.45,2.11,3.02,0.767,6.0,0.5,2.25,21.82,24.99,20.43,2.99,2.71,18.727,24.616,70.15,91.85,300.1,1800.0,97.94,KBS_Zmay_10,,
7,42.4,0.387,110.0,2.56,0.738,6.0,0.5,2.25,21.76,24.86,20.37,400.11,313.72,19.667,24.658,73.91,92.38,300.1,1801.0,97.95,KBS_Zmay_10,,
8,43.6,0.369,93.7,2.52,0.756,6.0,0.5,2.25,21.87,25.03,20.49,400.52,311.85,19.902,24.808,74.03,92.29,300.1,1799.0,97.94,KBS_Zmay_10,,
9,45.5,0.353,267.0,2.4,0.748,6.0,0.5,2.25,21.84,24.97,20.45,598.86,505.49,20.083,24.766,74.86,92.33,300.1,1801.0,97.94,KBS_Zmay_10,,
10,44.8,0.294,427.0,2.11,0.772,6.0,0.5,2.25,21.75,25.03,20.36,797.35,704.92,20.537,24.644,77.24,92.38,300.2,1800.0,97.94,KBS_Zmay_10,,
1,16.4,0.32,266.0,3.1,1.06,6.0,0.5,2.25,23.37,25.16,22.83,398.9,363.84,15.808,21.863,54.35,74.59,300.2,1800.0,98.41,UMBS_Pgra_3,,
2,11.7,0.305,202.0,3.0,1.07,6.0,0.5,2.25,23.26,25.09,22.87,299.89,274.92,15.742,21.608,54.41,74.25,300.2,1800.0,98.41,UMBS_Pgra_3,,
3,6.58,0.275,141.0,2.8,1.09,6.0,0.5,2.25,23.22,25.08,22.87,200.15,185.96,15.862,21.341,55.01,73.49,300.2,1800.0,98.41,UMBS_Pgra_3,,
4,1.75,0.257,82.0,2.7,1.12,6.0,0.5,2.25,23.21,25.1,22.87,99.6,95.59,15.798,21.087,54.72,72.66,300.2,1800.0,98.41,UMBS_Pgra_3,,
5,-0.467,0.24,53.4,2.59,1.15,6.0,0.5,2.25,23.21,25.12,22.87,50.28,50.95,15.813,20.887,54.78,71.99,300.2,1800.0,98.42,UMBS_Pgra_3,,
6,13.4,0.214,257.0,2.4,1.17,6.0,0.5,2.25,23.21,25.11,22.87,399.99,371.48,15.904,20.593,55.13,70.96,300.2,1801.0,98.42,UMBS_Pgra_3,,
7,13.0,0.204,254.0,2.32,1.19,6.0,0.5,2.25,23.21,25.12,22.87,398.41,370.63,15.905,20.452,55.13,70.48,300.2,1801.0,98.42,UMBS_Pgra_3,,
8,19.3,0.194,379.0,2.27,1.22,6.0,0.5,2.25,23.2,25.12,22.87,599.49,558.47,15.723,20.177,54.34,69.59,300.2,1800.0,98.42,UMBS_Pgra_3,,
9,22.6,0.175,518.0,2.12,1.25,6.0,0.5,2.25,23.19,25.14,22.87,799.47,751.14,15.681,19.837,54.11,68.45,300.2,1801.0,98.42,UMBS_Pgra_3,,
10,24.0,0.163,681.0,2.01,1.27,6.0,0.5,2.25,23.05,25.13,22.67,1000.31,948.5,15.669,19.617,54.52,68.26,300.2,1801.0,98.43,UMBS_Pgra_3,,
11,23.7,0.152,863.0,1.92,1.29,6.0,0.5,2.25,23.0,25.15,22.47,1199.6,1147.89,15.664,19.435,54.65,67.82,300.2,1801.0,98.43,UMBS_Pgra_3,,
12,20.4,0.137,1180.0,1.73,1.29,6.0,0.5,2.25,23.06,24.87,22.87,1501.06,1455.35,15.584,18.978,54.21,66.03,300.2,1801.0,98.43,UMBS_Pgra_3,,
13,18.0,0.128,1680.0,1.67,1.33,6.0,0.5,2.25,23.51,24.93,23.44,2000.04,1957.59,15.424,18.706,52.18,63.29,300.2,1800.0,98.42,UMBS_Pgra_3,,
1,4.24180327868852,0.0391905737704918,144.0,0.505635245901639,1.27,39.04,0.5,7.2,24.98,25.59,24.25,399.4,327.58,14.04,22.098,43.03,67.72,399.8,1800.0,97.42,Guelph_Abal_1,1.0,
2,3.24282786885246,0.0428790983606557,115.0,0.493340163934426,1.13,39.04,0.5,7.2,23.07,24.98,22.08,298.71,243.88,14.285,22.127,49.47,76.14,399.8,1800.0,97.43,Guelph_Abal_1,2.0,
3,2.0594262295082,0.044108606557377,84.4,0.491803278688525,1.1,39.04,0.5,7.2,23.1,24.86,22.28,199.2,164.24,14.383,22.219,49.72,76.32,399.8,1800.0,97.44,Guelph_Abal_1,3.0,
4,0.720799180327869,0.0462602459016393,59.7,0.502561475409836,1.07,39.04,0.5,7.2,23.12,24.87,22.28,99.29,86.84,14.472,22.478,49.99,77.14,399.8,1800.0,97.44,Guelph_Abal_1,4.0,
5,0.0225922131147541,0.0481045081967213,47.0,0.511782786885246,1.05,39.04,0.5,7.2,23.11,24.87,22.28,49.44,48.66,14.54,22.687,50.24,77.87,399.8,1800.0,97.45,Guelph_Abal_1,5.0,
6,4.96413934426229,0.0497950819672131,145.0,0.521004098360656,1.04,39.04,0.5,7.2,23.25,24.91,22.48,398.15,314.74,14.612,22.895,50.07,77.93,399.8,1800.0,97.45,Guelph_Abal_1,6.0,
7,4.94877049180328,0.0501024590163934,147.0,0.522540983606557,1.03,39.04,0.5,7.2,23.26,24.92,22.47,399.06,315.72,14.634,22.945,50.13,78.07,399.8,1800.0,97.46,Guelph_Abal_1,7.0,
8,7.48463114754098,0.0505635245901639,220.0,0.524077868852459,1.03,39.04,0.5,7.2,23.26,24.92,22.47,598.3,472.47,14.704,23.026,50.36,78.34,399.8,1800.0,97.46,Guelph_Abal_1,8.0,
9,9.69774590163934,0.0507172131147541,308.0,0.522540983606557,1.02,39.04,0.5,7.2,23.26,24.91,22.47,797.35,634.02,14.764,23.062,50.56,78.46,399.8,1800.0,97.46,Guelph_Abal_1,9.0,
10,11.4497950819672,0.0501024590163934,415.0,0.517930327868853,1.02,39.04,0.5,7.2,23.26,24.92,22.47,997.83,804.61,14.841,23.073,50.82,78.49,399.8,1800.0,97.46,Guelph_Abal_1,10.0,
11,12.8022540983607,0.0493340163934426,536.0,0.511782786885246,1.03,39.04,0.5,7.2,23.26,24.91,22.47,1196.82,980.23,14.893,23.036,51.0,78.38,399.8,1800.0,97.47,Guelph_Abal_1,11.0,
12,14.3698770491803,0.0491803278688525,753.0,0.513319672131147,1.03,39.04,0.5,7.2,23.26,24.91,22.47,1499.84,1255.48,14.838,22.99,50.48,78.22,399.8,1800.0,97.46,Guelph_Abal_1,12.0,
13,15.5225409836066,0.0485655737704918,1170.0,0.507172131147541,1.03,39.04,0.5,7.2,23.25,24.88,22.47,1999.78,1731.62,14.877,22.932,50.64,78.06,399.8,1800.0,97.46,Guelph_Abal_1,13.0,
1,0.321537122,0.02648754,357.9996766,0.844389182,3.085197828,6.0,0.5,2.25,30.70411682,33.73578262,29.38954353,398.3814087,397.0687561,20.28220177,21.93270493,45.4379921,49.1355896,300.2246094,1800.383301,99.37530518,Horizontes_Mtin_1,,
2,0.603952548,0.021341498,239.0803146,0.677393132,3.066509506,6.0,0.5,2.25,30.37016869,33.52923203,29.39965248,300.0993652,298.4882507,20.18771935,21.51239204,46.09843445,49.12330627,300.2194214,1800.494995,99.37469482,Horizontes_Mtin_1,,
3,0.130647781,0.019785228,179.0111554,0.625198165,3.051327866,6.0,0.5,2.25,30.37704849,33.43011093,29.63607216,199.8013763,199.2912445,20.15320206,21.37601471,45.9999733,48.7910614,300.2098083,1801.301392,99.37143707,Horizontes_Mtin_1,,
4,-0.662527709,0.019144769,150.6552188,0.612001822,3.087215006,6.0,0.5,2.25,30.36518097,33.36201859,29.59759331,100.1739883,101.3741608,19.61865807,20.81638336,44.81070328,47.54641342,300.2001343,1800.66333,99.37228394,Horizontes_Mtin_1,,
5,-0.511994324,0.017449443,131.8239591,0.564367167,3.120726605,6.0,0.5,2.25,30.37841225,33.46474075,29.59906197,89.43118286,90.35253143,19.6743145,20.77880859,44.90326691,47.42408371,300.213623,1799.621338,99.37113953,Horizontes_Mtin_1,,
