,gbw,CO2r,CO2s,Ci,gsw,day,flow,plantHeight,area,latitude,siteIdentifier,longitude,A,Patm,RHr,RHs,Tblock,Tair,Tleaf,E,VPDleaf,year,dataContributor,SampleID,measurementDevice,instrumentType,experimentalTreatment,growthEnvironment,month,time,unadjudicatedName,plantType,plantLeaf,plantForm,acceptedName,nameAuthor,nameAuthority,nameCategory,nameAdjudicator
3412,2250.0,1200.239990234375,1133.31005859375,490.0,83.80000293254852,23.0,300.20001220703125,0.04,6.0,39.029998779296875,sepac,-85.5199966430664,30.399999618530273,98.63999938964844,41.060001373291016,52.95000076293945,29.049999237060547,30.510000228881836,34.52000045776367,2.7100000381469727,3.180000066757202,2014.0,Southeast Purdue Agricultural Center,sepac gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3413,2250.0,1499.260009765625,1415.5899658203125,642.0,87.20000088214874,23.0,300.20001220703125,0.04,6.0,39.029998779296875,sepac,-85.5199966430664,37.900001525878906,98.66000366210938,41.59000015258789,53.65999984741211,29.229999542236328,30.68000030517578,34.560001373291016,2.7799999713897705,3.140000104904175,2014.0,Southeast Purdue Agricultural Center,sepac gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3414,2250.0,2000.1600341796875,1897.6099853515625,944.0,86.69999986886978,23.0,300.20001220703125,0.04,6.0,39.029998779296875,sepac,-85.5199966430664,46.099998474121094,98.66000366210938,42.130001068115234,54.02000045776367,29.399999618530273,30.84000015258789,34.68000030517578,2.759999990463257,3.130000114440918,2014.0,Southeast Purdue Agricultural Center,sepac gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3415,2250.0,399.489990234375,388.6600036621094,301.0,101.99999809265137,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,4.820000171661377,100.0,53.45000076293945,65.13999938964844,20.290000915527344,21.6200008392334,25.270000457763672,1.5399999618530273,1.5399999618530273,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
3416,2250.0,300.4200134277344,292.70001220703125,229.0,100.00000149011612,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,3.440000057220459,100.0,55.849998474121094,66.97000122070312,19.729999542236328,21.149999618530273,24.950000762939453,1.4600000381469727,1.4800000190734863,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3417,2250.0,200.25,196.1199951171875,163.0,103.00000011920929,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,1.7799999713897705,100.0,56.31999969482422,67.5999984741211,19.739999771118164,21.049999237060547,24.829999923706055,1.4700000286102295,1.4600000381469727,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3418,2250.0,99.93000030517578,99.30000305175781,94.5999984741211,111.00000143051147,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,0.16099999845027924,100.0,54.810001373291016,66.58000183105469,20.549999237060547,21.469999313354492,24.889999389648438,1.559999942779541,1.4500000476837158,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3419,2250.0,50.27000045776367,51.34000015258789,59.0,114.00000005960464,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,-0.6140000224113464,100.0,54.939998626708984,66.93000030517578,20.530000686645508,21.549999237060547,24.950000762939453,1.6100000143051147,1.440000057220459,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3420,2250.0,400.3699951171875,389.7099914550781,321.0,128.00000607967377,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,4.650000095367432,100.0,54.75,67.88999938964844,20.530000686645508,21.579999923706055,24.959999084472656,1.7599999904632568,1.4199999570846558,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
3421,2250.0,399.5299987792969,388.8999938964844,321.0,129.99999523162842,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,4.619999885559082,100.0,54.77000045776367,68.08999633789062,20.530000686645508,21.59000015258789,24.989999771118164,1.7799999713897705,1.4199999570846558,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
3422,2250.0,599.3300170898438,584.3499755859375,484.0,123.00000339746475,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,6.489999771118164,100.0,55.040000915527344,67.79000091552734,20.530000686645508,21.6200008392334,25.06999969482422,1.7200000286102295,1.440000057220459,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3423,2250.0,800.3099975585938,782.1900024414062,653.0,115.99999666213989,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,7.769999980926514,100.0,54.869998931884766,67.19999694824219,20.530000686645508,21.6299991607666,25.139999389648438,1.649999976158142,1.4600000381469727,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3424,2250.0,998.4500122070312,978.3499755859375,826.0,108.99999737739563,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,8.529999732971191,100.0,55.619998931884766,67.30000305175781,20.329999923706055,21.510000228881836,25.139999389648438,1.559999942779541,1.4700000286102295,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3425,2250.0,1200.6300048828125,1178.2900390625,1010.0,108.0000028014183,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,9.350000381469727,100.0,55.5,67.45999908447266,20.1299991607666,21.3799991607666,25.110000610351562,1.559999942779541,1.4800000190734863,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3426,2250.0,1499.43994140625,1475.47998046875,1280.0,100.00000149011612,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,9.819999694824219,100.0,56.18000030517578,67.2699966430664,20.1299991607666,21.3700008392334,25.139999389648438,1.4600000381469727,1.4900000095367432,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3427,2250.0,2000.0400390625,1972.4599609375,1740.0,98.89999777078629,21.0,300.20001220703125,,6.0,32.599998474121094,auburn,-85.5,11.0,100.0,56.720001220703125,67.95999908447266,19.729999542236328,21.149999618530273,25.09000015258789,1.440000057220459,1.4800000190734863,2014.0,Donald E. Davis Arboretum,auburn iopa 7,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
3428,2250.0,399.42999267578125,382.1700134277344,200.0,77.29999721050262,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,8.300000190734863,98.19999694824219,71.33000183105469,77.55000305175781,21.100000381469727,22.100000381469727,25.110000610351562,0.8830000162124634,1.1299999952316284,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3429,2250.0,299.6300048828125,287.3699951171875,160.0,78.90000194311142,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,5.889999866485596,98.20999908447266,72.12000274658203,78.31999969482422,21.110000610351562,21.940000534057617,24.8799991607666,0.8669999837875366,1.090000033378601,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3430,2250.0,200.25999450683594,193.42999267578125,124.0,80.3999975323677,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,3.25,98.20999908447266,71.12000274658203,77.22000122070312,21.700000762939453,22.239999771118164,24.8700008392334,0.8730000257492065,1.0800000429153442,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3431,2250.0,99.29000091552734,97.45999908447266,79.0,81.10000193119049,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,0.828000009059906,98.22000122070312,70.97000122070312,77.18000030517578,21.700000762939453,22.290000915527344,24.950000762939453,0.8880000114440918,1.090000033378601,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3432,2250.0,49.65999984741211,50.38999938964844,57.79999923706055,80.49999922513962,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,-0.40700000524520874,98.22000122070312,71.19000244140625,77.33999633789062,21.700000762939453,22.299999237060547,24.989999771118164,0.8830000162124634,1.090000033378601,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3433,2250.0,399.7900085449219,383.0,215.0,81.69999718666077,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,8.0600004196167,98.22000122070312,70.81999969482422,77.01000213623047,21.889999389648438,22.440000534057617,25.030000686645508,0.8970000147819519,1.090000033378601,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3434,2250.0,399.2799987792969,382.5799865722656,215.0,81.29999786615372,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,8.010000228881836,98.2300033569336,70.7699966430664,76.9800033569336,21.889999389648438,22.459999084472656,25.059999465942383,0.8960000276565552,1.090000033378601,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3435,2250.0,599.1099853515625,573.8499755859375,306.0,77.1000012755394,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,12.100000381469727,98.22000122070312,70.75,76.77999877929688,21.889999389648438,22.469999313354492,25.079999923706055,0.8560000061988831,1.100000023841858,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3436,2250.0,799.489990234375,768.3499755859375,392.0,67.29999929666519,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,15.0,98.22000122070312,71.3499984741211,76.58999633789062,21.889999389648438,22.479999542236328,25.110000610351562,0.7580000162124634,1.1100000143051147,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3437,2250.0,998.8099975585938,962.5399780273438,484.0,61.500001698732376,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,17.5,98.22000122070312,72.2699966430664,77.06999969482422,21.700000762939453,22.350000381469727,25.06999969482422,0.6909999847412109,1.100000023841858,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3438,2250.0,1199.9300537109375,1157.489990234375,589.0,60.600001364946365,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,20.399999618530273,98.22000122070312,72.30999755859375,77.12000274658203,21.700000762939453,22.329999923706055,25.040000915527344,0.6790000200271606,1.100000023841858,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3439,2250.0,1498.81005859375,1451.3299560546875,760.0,55.59999868273735,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,22.899999618530273,98.2300033569336,72.68000030517578,77.05000305175781,21.700000762939453,22.329999923706055,25.020000457763672,0.6230000257492065,1.100000023841858,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3440,2250.0,2000.68994140625,1946.739990234375,1080.0,50.2999983727932,21.0,300.20001220703125,,6.0,43.5,guelph,-80.20999908447266,25.899999618530273,98.2300033569336,72.73999786376953,76.79000091552734,21.700000762939453,22.31999969482422,25.020000457763672,0.5690000057220459,1.1100000143051147,2014.0,University of Guelph Arboretum,guelph asac 2,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3441,2250.0,400.5,361.29998779296875,249.0,307.99999833106995,25.0,300.20001220703125,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,18.299999237060547,98.81999969482422,42.9900016784668,66.19999694824219,23.8799991607666,24.15999984741211,25.56999969482422,3.630000114440918,1.2899999618530273,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3442,2250.0,299.3800048828125,271.1300048828125,186.0,291.9999957084656,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,13.199999809265137,98.81999969482422,50.43000030517578,74.02999877929688,20.809999465942383,22.25,25.200000762939453,3.2899999618530273,1.2200000286102295,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3443,2250.0,200.16000366210938,182.77999877929688,132.0,301.9999861717224,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,8.100000381469727,98.81999969482422,53.31999969482422,76.56999969482422,20.81999969482422,22.25,25.290000915527344,3.240000009536743,1.1699999570846558,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3444,2250.0,99.72000122070312,94.18000030517578,77.0,282.99999237060547,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,2.490000009536743,98.81999969482422,56.40999984741211,77.94000244140625,20.709999084472656,22.139999389648438,25.239999771118164,2.9800000190734863,1.1399999856948853,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3445,2250.0,49.880001068115234,50.06999969482422,50.70000076293945,261.9999945163727,25.0,300.20001220703125,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,-0.23100000619888306,98.81999969482422,58.77000045776367,78.47000122070312,20.56999969482422,22.010000228881836,25.149999618530273,2.75,1.1299999952316284,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3446,2250.0,398.6400146484375,366.5400085449219,250.0,238.00000548362732,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,15.100000381469727,98.83000183105469,60.63999938964844,78.55000305175781,20.559999465942383,21.979999542236328,25.1299991607666,2.509999990463257,1.1200000047683716,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3447,2250.0,399.260009765625,367.1700134277344,249.0,233.99999737739563,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,15.100000381469727,98.83000183105469,61.02000045776367,78.72000122070312,20.549999237060547,21.969999313354492,25.1299991607666,2.4600000381469727,1.1200000047683716,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3448,2250.0,600.0399780273438,554.0499877929688,375.0,221.00000083446503,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,21.700000762939453,98.83000183105469,61.79999923706055,78.87999725341797,20.530000686645508,21.950000762939453,25.1299991607666,2.3399999141693115,1.1200000047683716,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3449,2250.0,799.72998046875,743.9000244140625,511.0,204.99999821186066,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,26.299999237060547,98.83000183105469,63.5099983215332,79.41999816894531,20.559999465942383,21.989999771118164,25.229999542236328,2.180000066757202,1.1200000047683716,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3450,2250.0,999.4099731445312,936.760009765625,656.0,189.9999976158142,25.0,300.20001220703125,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,29.5,98.83000183105469,65.93000030517578,80.5,20.59000015258789,22.040000915527344,25.31999969482422,2.0,1.100000023841858,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3451,2250.0,1200.4599609375,1131.9300537109375,811.0,180.9999942779541,25.0,300.20001220703125,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,32.20000076293945,98.83000183105469,68.80000305175781,82.22000122070312,20.459999084472656,21.90999984741211,25.209999084472656,1.8300000429153442,1.0499999523162842,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3452,2250.0,1499.9100341796875,1423.9200439453125,1080.0,189.9999976158142,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,34.900001525878906,98.83000183105469,59.810001373291016,76.01000213623047,20.559999465942383,22.010000228881836,25.299999237060547,2.2200000286102295,1.2200000286102295,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3453,2250.0,1998.7099609375,1919.3199462890625,1550.0,181.99999630451202,25.0,300.1000061035156,1.0440000152587892,6.0,39.029998779296875,sepac,-85.5199966430664,35.79999923706055,98.83000183105469,64.8499984741211,79.36000061035156,20.809999465942383,22.260000228881836,25.579999923706055,2.0199999809265137,1.149999976158142,2014.0,Southeast Purdue Agricultural Center,sepac ecan 6,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3454,2250.0,400.20001220703125,399.2300109863281,345.0,14.2000000923872,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,0.40700000524520874,97.75,65.83999633789062,67.18000030517578,22.549999237060547,23.049999237060547,25.280000686645508,0.19699999690055847,1.3300000429153442,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3455,2250.0,300.5299987792969,300.0899963378906,268.0,10.80000028014183,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,0.17399999499320984,97.75,67.55999755859375,68.55999755859375,21.950000762939453,22.56999969482422,25.020000457763672,0.1469999998807907,1.2999999523162842,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3456,2250.0,199.61000061035156,199.5500030517578,195.0,10.099999606609344,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,0.004379999823868275,97.75,68.4000015258789,69.33999633789062,21.770000457763672,22.3700008392334,24.989999771118164,0.13699999451637268,1.2999999523162842,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3457,2250.0,99.12000274658203,99.5199966430664,132.0,9.770000353455544,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,-0.21199999749660492,97.75,69.12999725341797,70.02999877929688,21.559999465942383,22.239999771118164,24.899999618530273,0.12999999523162842,1.2799999713897705,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3458,2250.0,49.77000045776367,50.2599983215332,89.0999984741211,10.099999606609344,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,-0.2540000081062317,97.76000213623047,69.83999633789062,70.77999877929688,21.3700008392334,22.09000015258789,24.799999237060547,0.13300000131130219,1.25,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3459,2250.0,401.07000732421875,399.57000732421875,309.0,13.199999928474426,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,0.6859999895095825,97.75,67.55000305175781,68.69000244140625,22.360000610351562,22.690000534057617,24.739999771118164,0.16899999976158142,1.2300000190734863,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3460,2250.0,399.5799865722656,398.20001220703125,315.0,13.299999758601189,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,0.6230000257492065,97.75,66.9000015258789,68.08999633789062,22.549999237060547,22.889999389648438,25.040000915527344,0.17800000309944153,1.2799999713897705,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
3461,2250.0,600.25,597.9199829101562,433.0,11.300000362098217,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,1.0800000429153442,97.73999786376953,68.6500015258789,69.66000366210938,21.959999084472656,22.559999465942383,24.969999313354492,0.14900000393390656,1.2599999904632568,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3462,2250.0,800.3900146484375,797.0399780273438,550.0,10.80000028014183,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,1.5700000524520874,97.72000122070312,69.76000213623047,70.72000122070312,21.760000228881836,22.3799991607666,24.940000534057617,0.14100000262260437,1.25,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3463,2250.0,999.3599853515625,994.75,673.0,11.40000019222498,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,2.1600000858306885,97.72000122070312,69.94999694824219,70.95999908447266,21.75,22.350000381469727,24.829999923706055,0.1459999978542328,1.2200000286102295,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3464,2250.0,1199.969970703125,1194.800048828125,872.0,12.799999676644802,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,2.390000104904175,97.7300033569336,68.91000366210938,70.02999877929688,22.15999984741211,22.610000610351562,24.93000030517578,0.16500000655651093,1.2400000095367432,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3465,2250.0,1499.93994140625,1493.3599853515625,1080.0,12.600000016391277,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,3.049999952316284,97.73999786376953,69.30999755859375,70.47000122070312,21.959999084472656,22.530000686645508,25.049999237060547,0.16500000655651093,1.2599999904632568,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3466,2250.0,1998.7099609375,1990.949951171875,1420.0,10.700000450015068,10.0,300.5,,6.0,39.31999969482422,mmsf,-86.41000366210938,3.619999885559082,97.73999786376953,70.6500015258789,71.5999984741211,21.56999969482422,22.239999771118164,24.799999237060547,0.13600000739097595,1.2100000381469727,2014.0,Morgan Monroe State Forest,mmsf uame 2,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
3467,2250.0,400.2200012207031,386.7300109863281,371.0,880.9999823570251,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,4.28000020980835,99.30000305175781,25.059999465942383,59.43000030517578,27.829999923706055,27.040000915527344,24.56999969482422,6.329999923706055,0.9679999947547913,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3468,2250.0,299.94000244140625,288.9599914550781,275.0,856.9999933242798,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,3.640000104904175,99.30000305175781,24.329999923706055,58.27000045776367,28.209999084472656,27.329999923706055,24.670000076293945,6.360000133514404,0.9909999966621399,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3469,2250.0,200.13999938964844,191.77999877929688,182.0,857.9999804496765,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,2.950000047683716,99.30000305175781,24.15999984741211,58.0,28.68000030517578,27.5,24.75,6.409999847412109,0.996999979019165,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3470,2250.0,100.05999755859375,97.55999755859375,94.5999984741211,878.000020980835,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,0.5950000286102295,99.30000305175781,24.479999542236328,60.0099983215332,27.989999771118164,27.399999618530273,25.219999313354492,6.690000057220459,1.0199999809265137,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3471,2250.0,52.13999938964844,51.970001220703125,51.79999923706055,901.0000228881836,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,-0.25699999928474426,99.30999755859375,26.520000457763672,63.75,26.34000015258789,26.290000915527344,24.979999542236328,6.570000171661377,0.9869999885559082,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3472,2250.0,400.760009765625,384.54998779296875,365.0,883.0000162124634,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,5.630000114440918,99.30999755859375,27.549999237060547,64.48999786376953,26.059999465942383,26.0,24.860000610351562,6.409999847412109,0.9769999980926514,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3473,2250.0,399.7900085449219,385.3999938964844,368.0,873.0000257492065,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,4.75,99.30000305175781,27.8799991607666,64.43000030517578,26.1200008392334,25.989999771118164,24.81999969482422,6.329999923706055,0.9729999899864197,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,ambient,open,7.0,,,,,,,,,,
3474,2250.0,600.5499877929688,576.77001953125,546.0,806.9999814033508,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,8.319999694824219,99.30000305175781,28.739999771118164,63.630001068115234,26.260000228881836,26.110000610351562,24.899999618530273,6.150000095367432,1.0,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3475,2250.0,800.760009765625,769.5399780273438,713.0,526.0000228881836,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,11.600000381469727,99.29000091552734,27.510000228881836,56.18000030517578,27.469999313354492,26.559999465942383,24.700000762939453,5.130000114440918,1.159999966621399,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3476,2250.0,999.5399780273438,962.0499877929688,857.0,316.0000145435333,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,14.899999618530273,99.29000091552734,26.149999618530273,47.77000045776367,28.149999618530273,27.139999389648438,24.65999984741211,3.990000009536743,1.3899999856948853,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3477,2250.0,1200.4599609375,1161.1800537109375,1010.0,217.99999475479126,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,15.800000190734863,99.29000091552734,26.260000228881836,44.220001220703125,27.6299991607666,26.8799991607666,24.90999984741211,3.259999990463257,1.590000033378601,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
3478,2250.0,1498.4200439453125,1455.300048828125,1260.0,187.99999356269836,10.0,299.6000061035156,,6.0,45.560001373291016,umbs,-84.70999908447266,17.200000762939453,99.27999877929688,27.200000762939453,43.58000183105469,27.239999771118164,26.690000534057617,25.1299991607666,2.990000009536743,1.6699999570846558,2014.0,University of Michigan Biological Station,umbs pstr 4,licor 6400,licor 6400,co2,open,7.0,,,,,,,,,,
